event_date,release_time_jst,baseline_rv_1m,event_rv_1m,log_event_to_baseline_rv_ratio,baseline_return_count,event_return_count,source_event_url,transform_version
2017-10-31,12:05,1.6098087764710806e-06,3.7312254499407604e-06,0.8406213189922473,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2017/k171031a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2017-12-21,11:46,1.7349574164358453e-06,2.3529064591309833e-06,0.30466848582277645,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2017/k171221a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2018-01-23,12:14,7.369348298553361e-07,6.592245728754359e-06,2.1911498856751463,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2018/k180123a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2018-03-09,11:46,3.114852233633503e-05,5.95994702118432e-06,-1.6537052150976441,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2018/k180309a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2018-04-27,12:03,9.447689125291533e-07,1.7373083508641831e-06,0.60915190911038,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2018/k180427a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2018-06-15,11:41,1.6855859439705004e-06,3.798205917927653e-06,0.812415583798747,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2018/k180615a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2018-07-31,13:03,1.490278024062262e-06,3.3026631419176254e-05,3.098351552827113,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2018/k180731a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2018-09-19,11:47,2.4286401832766254e-06,3.1762041455830376e-06,0.26835531353447656,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2018/k180919a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2018-10-31,12:08,1.7423917723295626e-06,3.960029263651008e-06,0.8209926638972932,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2018/k181031a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2018-12-20,11:52,5.554226382331665e-06,1.3258516545408883e-05,0.8700809558091536,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2018/k181220a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2019-01-23,11:59,2.410392134002389e-06,6.635878146823165e-06,1.0127015642447335,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2019/k190123a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2019-03-15,11:39,1.1546598221424719e-06,4.780281344137282e-06,1.4206936290679353,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2019/k190315a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2019-04-25,12:27,9.07366960940817e-07,5.800945632006023e-06,1.8552292673670476,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2019/k190425a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2019-06-20,11:45,2.4554130980182024e-06,1.9690464281002514e-06,-0.2207456362108792,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2019/k190620a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2019-07-30,11:55,8.46867916463872e-07,2.1756684170735647e-06,0.9435464747942605,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2019/k190730a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2019-09-19,11:49,1.7552371512920984e-06,3.6665265156784002e-06,0.7366407836725439,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2019/k190919a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2019-10-31,12:32,1.142749957485953e-06,6.434654291434709e-06,1.7282605154130233,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2019/k191031a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2019-12-19,11:45,1.9422502254168264e-06,2.477169577623698e-06,0.24326939814541418,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2019/k191219a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-01-21,12:01,5.417930782130773e-06,1.7165125436298915e-06,-1.1494193264748351,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k200121a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-03-16,14:06,1.6385288066571688e-05,0.0004481485096641412,3.3087408091573196,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k200316b.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-04-27,12:08,5.692213160490748e-06,9.050758248010869e-06,0.46374940984873164,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k200427a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-05-22,10:01,7.559888897122957e-06,1.2103845191285216e-05,0.4706666925879185,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k200522b.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-06-16,11:33,4.9394020022295425e-06,3.0144657800428214e-05,1.8087634483991675,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k200616a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-07-15,11:57,2.5801209695078863e-06,2.4431832806219967e-06,-0.05453447301103845,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k200715a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-09-17,11:51,1.6763096543002184e-06,1.1640302249608932e-06,-0.3647064274963027,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k200917a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-10-29,12:12,9.726742932930747e-07,1.8487939736433694e-06,0.642239518020494,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k201029a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2020-12-18,12:13,1.2985803998373313e-06,7.360256545612866e-07,-0.5677619717950875,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2020/k201218a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2021-01-21,11:38,2.213394916911973e-06,1.3022167877716119e-06,-0.5304594647478376,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2021/k210121a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2021-03-19,12:39,8.474834304054203e-07,3.953987097648772e-05,3.8427935456850832,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2021/k210319a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2021-04-27,12:00,1.5110787554591792e-06,3.0867704432492423e-06,0.7143015769994844,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2021/k210427a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2021-06-18,12:30,6.515301990154929e-07,2.225062933018107e-06,1.2282167301558997,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2021/k210618a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2021-07-16,11:56,2.8498062047008137e-06,3.067511472926886e-06,0.07361564413339944,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2021/k210716a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2021-09-22,11:47,2.6461845306137306e-06,3.327574429579848e-06,0.22912483633282535,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2021/k210922a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2021-10-28,11:45,3.935669007110383e-06,1.7154608398677055e-06,-0.8303991261170348,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2021/k211028a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2021-12-17,11:57,1.2709223348716067e-06,3.129334947678101e-06,0.9010776203845619,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2021/k211217a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2022-01-18,11:46,9.505268861509378e-07,1.4898895984917709e-05,2.7520259463630237,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2022/k220118a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2022-03-18,11:51,1.782346888870795e-06,2.032227114269978e-06,0.13120131953385647,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2022/k220318a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2022-04-28,12:09,1.205573822666214e-06,5.661538188853082e-06,1.54673996513063,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2022/k220428a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2022-06-17,11:43,2.5981084555460385e-06,7.525419659386839e-05,3.3660880076021074,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2022/k220617a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2022-07-21,12:04,8.835845158995278e-07,6.823831624092784e-06,2.0441894672759755,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2022/k220721a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2022-09-22,11:51,2.3653537359514677e-06,1.9348345906774766e-05,2.1016793509814633,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2022/k220922a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2022-10-28,11:50,1.4832494338353669e-06,8.454893237885671e-06,1.7405101107211016,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2022/k221028a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2022-12-20,12:01,5.730411454251751e-07,0.00038760852974356244,6.516793644155727,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2022/k221220a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2023-01-18,11:40,1.1593552103531854e-06,0.000305514557801657,5.5741334324231975,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2023/k230118a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2023-03-10,11:30,2.4839468165765203e-06,2.937557219193978e-05,2.4703146977026886,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2023/k230310a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2023-04-28,13:00,6.051013750175417e-06,1.925044525189218e-05,1.1573083704163414,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2023/k230428a.htm,BOJ_MPM_EVENT_VOL_G1_V1
2023-06-16,11:47,3.4612530058188025e-06,2.1593815146364374e-05,1.8307762739488058,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/state_2023/k230616a.htm,BOJ_MPM_EVENT_VOL_G1_V1
