trading_date,day_session_minute_coverage,h1_pairs,h1_accuracy_denominator,h1_correct,h1_signal_payoff_sum,h1_daily_mean_signal_payoff,h1_zero_predecessor_count,h1_zero_target_count,h2_nonoverlap_10m_blocks,h2_pairs,h2_accuracy_denominator,h2_correct,h2_signal_payoff_sum,h2_daily_mean_signal_payoff,h2_zero_predecessor_count,h2_zero_target_count,source_file_sha256,transform_version
2006-08-30,1.0,188,128,50,-0.013848974807277493,-7.366475961317815e-05,88,60,26,24,24,14,0.003450593484448516,0.00014377472851868816,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-08-31,1.0,201,143,68,0.0009198247758843392,4.57624266609124e-06,75,58,26,24,24,9,0.003730564146662621,0.0001554401727776092,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-01,1.0,190,133,58,-0.0031106281007691793,-1.6371726846153577e-05,86,57,26,24,24,11,-0.002793470677002737,-0.00011639461154178071,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-04,1.0,153,89,39,-0.00702799928455677,-4.593463584677627e-05,123,64,26,24,24,14,0.0021369887263712178,8.904119693213407e-05,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-05,1.0,193,134,52,-0.016235454352554846,-8.412152514277122e-05,83,59,26,24,24,16,0.006433575870273187,0.0002680656612613828,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-06,1.0,172,106,42,-0.012552564050116708,-7.298002354719017e-05,104,66,26,24,24,18,0.013801681413930858,0.0005750700589137858,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-07,1.0,201,145,60,-0.010632450870160754,-5.2897765523187834e-05,75,56,26,24,24,13,0.0037543881208828497,0.00015643283837011874,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-08,1.0,192,137,64,0.005944293393235107,3.095986142309951e-05,84,55,26,24,24,7,-0.016600851121081533,-0.0006917021300450639,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-11,1.0,201,152,62,-0.006575255711913066,-3.271271498464212e-05,75,49,26,24,24,10,-0.003814992715703636,-0.00015895802982098483,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-12,1.0,211,161,67,-0.012765926371681485,-6.05020207188696e-05,65,50,26,24,24,13,-2.060149817364695e-06,-8.583957572352895e-08,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-13,1.0,190,134,62,0.0006478062411392629,3.40950653231191e-06,86,56,26,24,24,18,0.012617823638151646,0.000525742651589652,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-14,1.0,210,164,66,-0.017977652469500532,-8.560786890238348e-05,66,46,26,24,24,16,0.012260390970317878,0.0005108496237632449,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-15,1.0,171,105,45,-0.01042681336139222,-6.097551673328784e-05,105,66,26,24,24,10,0.0015652147799267064,6.52172824969461e-05,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-19,1.0,196,144,54,-0.015332514762067732,-7.822711613299864e-05,80,52,26,24,24,9,-0.006284068431025096,-0.00026183618462604567,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-20,1.0,212,166,74,-0.002242572004833588,-1.0578169834120697e-05,64,46,26,24,24,15,0.011515428502810444,0.0004798095209504352,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-21,1.0,195,144,76,0.009239533527258351,4.7382223216709495e-05,81,51,26,24,24,15,0.008554027947498499,0.0003564178311457708,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-22,1.0,199,145,62,-0.011242995134604286,-5.649746298796124e-05,77,54,26,24,24,14,0.009586924079928623,0.00039945516999702595,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-25,1.0,188,135,61,-0.011261875529115428,-5.990359323997568e-05,88,53,26,24,24,13,-0.008354418049243185,-0.00034810075205179937,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-26,1.0,173,114,43,-0.009633486773190508,-5.56848946427197e-05,103,59,26,24,24,14,-0.00033533681866915616,-1.3972367444548173e-05,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-27,1.0,195,139,58,-0.00693385882907415,-3.555825040550846e-05,81,56,26,24,24,11,-0.004725356963578971,-0.00019688987348245713,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-28,1.0,176,109,59,0.004063364937977974,2.308730078396576e-05,100,67,26,24,24,10,-0.004682056457691005,-0.0001950856857371252,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-09-29,1.0,158,91,40,-0.007131618739713315,-4.5136827466539966e-05,118,67,26,24,24,13,-0.0009287339653723417,-3.8697248557180906e-05,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-10-02,1.0,177,115,40,-0.01411061165548134,-7.972096980497933e-05,99,62,26,24,24,16,0.009541644777867765,0.0003975685324111569,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-10-03,1.0,166,101,35,-0.010163290202980972,-6.122463977699382e-05,110,65,26,24,24,11,0.0009234067932544055,3.8475283052266894e-05,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-10-04,1.0,168,111,51,0.0024315573466766557,1.4473555634980094e-05,108,57,26,24,24,12,-0.003051828352058834,-0.00012715951466911807,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-10-05,1.0,167,105,44,-0.007338612905355614,-4.3943789852428826e-05,109,62,26,24,24,10,-0.005500090651831527,-0.00022917044382631362,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
2006-10-06,1.0,168,107,45,-0.009729037922268018,-5.791094001350011e-05,108,61,26,24,24,16,0.0042573558301061765,0.00017738982625442403,0,0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,JNU_INTRADAY_MOMREV_G1_V1
